1,-281.6
2,-260.6
3,-250.2
4,-245.5
5,-169.6
6,-159.7
7,-251.8
8,-196
9,-265.6
10,-168.3
11,-85.5
12,-46
13,-179.4
14,-68
15,486.8
16,-66.2
17,-66.3
18,-303
19,-203.5
20,-165.7
21,-158.8
22,-212.4
23,-172.7
24,-320.7
25,-189.9
26,679.6
27,-254.7
28,-78.5
29,-280.6
30,38.9
31,-167.1
32,-271.1
33,-243.7
34,-264.1
35,-334.2
36,-176.7
37,-255.5
38,-281.1
39,-255.9
40,-277.3
41,-249
42,-176
43,-151.3
44,-256.4
45,-277.9
46,-178.3
47,-72
48,-165.9
49,-67.8
50,-249.7
51,-255.2
52,-257.6
53,-160.5
54,-309.6
55,-289.6
56,-214.2
57,-263.5
58,-183.8
59,-200.8
60,26.4
61,-256.5
62,-182.8
63,-190.5
64,-165.7
65,-274.4
66,-261.4
67,-323.5
68,-85.6
69,-274.7
70,-69.4
71,-307.2
72,-149.2
73,-158.6
74,-162.1
75,598.2
76,-151.1
77,647.2
78,-260.4
79,-264.3
80,694.7
81,-148
82,696.7
83,-153.7
84,-159.8
85,-257.4
86,-63.9
87,-179.8
88,-163.4
89,-168
90,638
91,-156.9
92,-285.9
93,-101.5
94,701
95,-138
96,-260.4
97,-178.8
98,691.5
99,-149.4
100,-370.1
101,-257.1
102,-141.5
103,730
104,-157.2
105,717.6
106,-240.5
107,344.7
108,-181.9
109,306.5
110,736.9
111,256.2
112,641.3
113,367.3
114,-153
115,46
116,696.8
117,551.9
118,748.5
119,358.3
120,-269.3
121,537.4
122,630.2
123,557.7
124,-263.8
125,303.3
126,-122.5
127,348.6
128,-246.4
129,327.2
130,-164.4
131,500
132,694.9
133,671.6
134,-52
135,706.5
136,-367.3
137,343.7
138,667.6
139,366.8
140,-123.4
141,298.2
142,-272
143,674.2
144,-160.8
145,448
146,690.9
147,678.5
148,-248.4
149,246.5
150,659.5
151,348
152,-261.6
153,692.7
154,563.3
155,566.6
156,629.6
157,422.1
158,680
159,200.2
160,653.9
161,465.1
162,-164.6
163,676.5
164,653.9
165,248.9
166,680
167,658.7
168,-235.3
169,241.2
170,664.4
171,626.5
172,684.7
173,247.8
174,535.4
175,704.5
176,565
177,297.3
178,-286.6
179,399
180,-167.7
181,717.3
182,-325.3
183,708.6
184,-292.1
185,219.8
186,-159.4
187,238.3
188,-309.9
189,714.3
190,-171.4
191,228.1
192,687.1
193,688
194,637.1
195,248.9
196,676.8
197,263.2
198,-316.6
199,707.6
200,-74.7
201,243.2
202,663.2
203,588.2
204,-70.6
205,6.6
206,89.6
207,-12.7
208,752.8
209,644
210,556.1
211,695.3
212,636.7
213,527
214,-103.6
215,1.9
216,693.9
217,701.7
218,-46.4
219,46.8
220,137
221,690.8
222,674.5
223,679.6
224,150.2
225,125.3
226,728.5
227,11.6
228,717.5
229,716.2
230,686.4
231,679.5
232,528.3
233,743.1
234,628.4
235,750.7
236,-75.9
237,622
238,-10.5
239,-42.9
240,693.7
241,747.4
242,-59.2
243,717.8
244,740.7
245,22.3
246,4.5
247,595.1
248,-30.4
249,686.6
250,405.9
251,-155.8
252,43.4
253,679.1
254,-51.5
255,129.3
256,43
257,40.9
258,33.3
259,43.5
260,-77.9
261,-3.2
262,-47.1
263,-101.4
264,683.6
265,691.2
266,-103.3
267,139.2
268,688.8
269,625.3
270,-85
271,709.9
272,-42
273,633.5
274,744.9
275,123.4
276,76.4
277,135.9
278,579.1
279,586.9
280,35.5
281,548.9
282,656.1
283,-151
284,611.6
285,653.3
286,13.3
287,641.6
288,578.5
289,751.8
290,658.7
291,107.2
292,669.1
293,-53.5
294,547
295,613
296,13
297,1
298,564
299,114.3
300,137
