326,-102.6
327,751.2
328,540.7
329,-1.5
330,535
331,667.3
332,12.3
333,-209
334,-138
335,-118.9
336,559.7
337,385.3
338,-201
339,-5.1
340,1353.6
341,639
342,560.5
343,559.7
344,-102.8
345,-202.8
346,765.1
347,4.6
348,586.9
349,-112.6
350,-109.2
351,566.6
352,-189.8
353,556.8
354,-96.3
355,-241.8
356,1550.1
357,505.2
358,-13.8
359,822.2
360,-102.6
361,628.3
362,731.7
363,545.7
364,198.7
365,741.4
366,-105.1
367,619.7
368,547.7
369,533.7
370,-16.4
371,-221
372,758.5
373,-79.4
374,-116.2
375,-218.5
376,737.8
377,842.4
378,532.3
379,674.2
380,532.6
381,-91
382,704.2
383,721.2
384,-210.6
385,781.4
386,747.3
387,93.6
388,628.3
389,636.9
390,737.1
391,-55
392,-114.3
393,630.2
394,-214.6
395,-6.9
396,624.9
397,-2.2
398,-22.8
399,105.1
400,729.8
401,653.8
402,642.5
403,-117.9
404,-204.7
405,764.8
406,91.2
407,632.5
408,-113.1
409,766.3
410,558.6
411,593.9
412,621.9
413,549.2
414,92.2
415,100.4
416,-8.7
417,669
418,534.6
419,637.5
420,695.5
421,-227.2
422,1420.4
423,1470.9
424,735.5
425,637.9
426,-102.9
427,760.3
428,-25.2
429,644
430,-90.8
431,-104
432,191.8
433,-12.1
434,514.7
435,740.9
436,477.5
437,656.4
438,666.7
439,527.9
440,625.7
441,553.1
442,-36.3
443,-197
444,541.9
445,747.2
446,656.9
447,691.1
448,-132.4
449,-140
450,-203.2
451,-206.7
452,667.2
453,628.7
454,1405.8
455,557
456,-209.1
457,-103.9
458,1424.7
459,548.7
460,675.4
461,834.3
462,729.8
463,541.2
464,190
465,614.5
466,95
467,718.8
468,508.9
469,115.4
470,-110.7
471,562.1
472,561.5
473,564.6
474,503.2
475,652.1
476,-82.5
477,651.3
478,664.8
479,575
480,649.2
481,-216.2
482,650.5
483,545.3
484,196.2
485,519.6
486,1500.9
487,183.8
488,747.6
489,-223.1
490,737.7
491,548.6
492,-206.6
493,-16
494,185.3
495,1333.5
496,1422.8
497,1491.3
498,507.5
499,669.7
500,1395.3
501,546.4
502,566.5
503,540.3
504,539.6
505,80.1
506,1463.4
507,114.8
508,-111.9
509,-221.1
510,1265.7
511,559
512,-195.4
513,-111.5
514,1370.9
515,676.5
516,1333.1
517,1353.4
518,647.5
519,1269.5
520,688.1
521,1335.5
522,-115.5
523,566.8
524,-50.2
525,717.4
526,-114.2
527,1441.9
528,-7.8
529,450.8
530,532.4
531,666.4
532,-26.3
533,651.1
534,607.5
535,719.2
536,1433.5
537,566.7
538,572
539,605.6
540,174.2
541,1424.2
542,775.7
543,618.4
544,-106.5
545,-189.4
546,1403.5
547,-201.1
548,600.1
549,1378.4
550,564.5
551,538
552,1317.7
553,658.1
554,530.9
555,1432
556,1400.9
557,1374.3
558,589.9
559,113.3
560,1459.3
561,667.8
562,612.7
563,-197.1
564,278.5
565,-118.5
566,687.9
567,-144.8
568,1278.1
569,1332.1
570,-196.6
571,730.3
572,779
573,1474.3
574,1442.2
575,681.9
576,1455.5
577,1351.7
578,566.1
579,1361.8
580,804.8
581,565.4
582,1372.6
583,1411.1
584,1432.9
585,8.4
586,108.7
587,1440.6
588,640.7
589,613.6
590,1282.6
591,1356
592,-205.5
593,1416.3
594,537.3
595,535.5
596,572.1
597,724
598,-105.3
599,-13.1
600,1366
601,474.4
602,1433.6
603,669
604,1378.4
605,659.5
606,552.3
607,548.8
608,457.2
609,-16.5
610,654.1
611,1443.6
612,1388.7
613,838.5
614,728.5
615,1430.1
616,127.5
617,91.9
618,736.6
619,172.7
620,813.9
621,1301.8
622,1473.6
623,490.3
624,1514
625,566.9
626,617.9
627,1396.1
628,546
629,575.5
630,676.7
631,1467.9
632,188.5
633,1353.2
634,1437.2
635,1448.2
636,184.3
637,7.4
638,1551.6
639,1500.4
640,-192.5
641,624.8
642,666.8
643,752.8
644,811.5
645,570.2
646,749.3
647,460.2
648,626.5
649,1471.9
650,539.6
651,88.3
652,1369.7
653,564.8
654,709.1
655,756.3
656,943.1
657,1486.4
658,746.6
659,633.9
660,855
661,193.1
662,-113.8
663,596.8
664,1374
665,523.6
666,1299.6
667,103.5
668,970.8
669,1431.9
670,558.6
671,201.2
672,1088.4
673,1455.8
674,1455.1
675,809.7
676,99.9
677,176.2
678,-98.4
679,4.1
680,568.3
681,1375
682,819.4
683,1451.6
684,1332.7
685,642.8
686,1501.1
687,87.4
688,1482.4
689,1379.7
690,1448.9
691,1433.7
692,642.9
693,398.3
694,708.3
695,113.5
696,749.9
697,1392.5
698,845.6
699,1435.2
700,650
701,1386.9
702,-2.3
703,840.1
704,-17.5
705,1420.1
706,1439.4
707,1401.2
708,1325.8
709,593.1
710,1408.6
711,453.9
712,1457.9
713,1493.5
714,1469.5
715,836.4
716,-89.5
717,77.9
718,837.5
719,47.2
720,1405.2
721,1455.5
722,637.1
723,167.8
724,1478.5
725,1488.6
726,1504.8
727,1481.6
728,1273.2
729,635.7
730,1445.7
731,1422.5
732,1432.1
733,189.3
734,1509.1
735,1503.7
736,727.4
737,192.7
738,1488
739,1523.9
740,921.8
741,71.5
742,1359.4
743,459.4
744,1441.3
745,648.3
746,94.9
747,776.5
748,1426.1
749,1489.7
750,-26.4
751,1377.5
752,1425.8
753,1486.6
754,1245.5
755,621.6
756,1424.3
757,1451.4
758,549.1
759,90.6
760,1463.9
761,1459.1
762,675.1
763,1348
764,726.8
765,544
766,1501.5
767,736.8
768,656.4
769,1420.2
770,1347
771,1505.4
772,670.3
773,1391.2
774,1467.9
775,1513.8
776,710.4
777,1436.9
778,1450.4
779,1438.6
780,1479.6
781,79.4
782,1407.7
783,170.3
784,1476
785,1513.3
786,1483.9
787,63.3
788,1531.5
789,83.8
790,1438.4
791,1487.4
792,777.5
793,68.7
794,714.8
795,749.6
796,404.3
797,1454.8
798,1465.1
799,1478.4
800,-38.1
801,84.4
802,629.3
803,1499.6
804,1445.4
805,1434.7
806,574.9
807,662.7
808,1390.9
809,0.8
810,746.4
811,1371.5
812,603.5
813,645.8
814,1388.1
815,566.7
816,1437.1
817,1493.8
818,97
819,687.3
820,826.6
821,555.6
822,1485.1
823,494.5
824,1465.3
825,82.3
826,670.8
827,1447.2
828,1487.6
829,112.2
830,1487.8
831,554.4
832,1470.7
833,638.8
834,64.7
835,1454.2
836,1505.7
837,1449.9
838,678.3
839,1419.8
840,601.2
841,1467
842,668.2
843,465.3
844,745
845,680.6
846,1517.6
847,614.6
848,1493.3
849,1477.2
850,819.4
851,1414.8
852,1472.4
853,674.3
854,825.1
855,910.2
856,1327.8
857,82.2
858,589.7
859,1239.9
860,1492.5
861,689.3
862,1478.5
863,513.2
864,1387.5
865,1395.7
866,611.8
867,355.9
868,1412.4
869,690.7
870,551.4
871,598
872,1492.7
873,723.9
874,1362.2
875,1469.2
876,746
877,1377.5
878,510.9
879,1495.4
880,615.2
881,593.1
882,825.2
883,1303.7
884,818.6
885,862.9
886,505.8
887,603
888,561.3
889,1486.5
890,102.2
891,730.1
892,688.5
893,1442.2
894,1479.5
895,1393
896,1365.1
897,1297.7
898,1474.4
899,646.5
900,1389.3
901,14.6
902,1466.6
903,1480
904,1497.5
905,1475.8
906,611.6
907,1495.8
908,1425.1
909,1414.9
910,1499.7
911,560.8
912,589.8
913,477
914,651.2
915,666.5
916,700
917,1445.3
918,474.5
919,1470.5
920,1427.9
921,746.9
922,1393.9
923,730.4
924,1401.8
925,1469.4
926,594.1
927,483
928,599.5
929,491
930,1450.8
931,1426.7
932,1465
933,1481.6
934,591
935,290
936,1397.7
937,123.3
938,743.1
939,1434.1
940,4.9
941,678.2
942,1391
943,1403.1
944,1406.2
945,627.2
946,492.9
947,521.9
948,1471.4
949,1407.9
950,1318.5
951,515.6
952,642.3
953,1495.4
954,725.5
955,22.9
956,628.7
957,1333.7
958,666.2
959,1429.1
960,478.7
961,684.3
962,568.7
963,533.9
964,601.7
965,1373
966,1456
967,592.6
968,500.4
969,798
970,535.3
971,719.5
972,524.8
973,1382.9
974,1404.9
975,490
976,1422
977,493.2
978,515.1
979,603.2
980,576.3
981,1419.6
982,1412.8
983,1415.1
984,1438.1
985,1407.3
986,511.9
987,678.2
988,675.2
989,1238.5
990,1382.8
991,26
992,618.8
993,525
994,576.9
995,577.9
996,546
997,490.4
998,579.9
999,552.2
1000,63.5
